log_id,supplier_id,po_id,lead_time_days,on_time_flag,logged_at
48703,5,138577,12,1,01-04-2026 00:00:00
48704,2,138578,22,True,15-02-2026 00:00:00
48705,3,138579,53,True,14-04-2025 00:00:00
48706,6,138581,47,,12-10-2024 00:00:00
48707,5,138584,47,false,21-07-2024 00:00:00
48708,2,138585,25,True,23-05-2026 00:00:00
48709,1,138587,1,FALSE,12-08-2025 00:00:00
48710,1,138591,56,FALSE,19-10-2024 00:00:00
48711,1,138592,21,True,30-03-2026 00:00:00
48712,5,138595,28,TRUE,23-03-2025 00:00:00
48713,1,138596,16,1,04-03-2024 00:00:00
48714,1,138597,16,false,27-04-2026 00:00:00
48715,3,138598,28,True,01-07-2024 00:00:00
48716,2,138599,15,,04-04-2024 00:00:00
48717,10,138600,3,,07-12-2025 00:00:00
48718,9,138602,5,True,30-04-2024 00:00:00
48719,6,138603,30,0,22-04-2024 00:00:00
48720,9,138607,31,false,02-08-2025 00:00:00
48721,10,138608,38,false,25-02-2024 00:00:00
48722,2,138609,53,1,23-05-2024 00:00:00
48723,5,138612,24,false,15-09-2025 00:00:00
48724,6,138615,3,0,24-08-2025 00:00:00
48725,5,138622,45,,26-10-2024 00:00:00
48726,10,138624,,1,21-05-2025 00:00:00
48727,10,138627,,FALSE,31-08-2025 00:00:00
48728,1,138632,47,1,06-03-2025 00:00:00
48729,7,138634,28,FALSE,29-05-2024 00:00:00
48730,7,138635,54,TRUE,07-03-2026 00:00:00
48731,10,138642,38,FALSE,04-01-2026 00:00:00
48732,7,138643,3,True,24-05-2024 00:00:00
48733,1,138644,3,0,10-09-2025 00:00:00
48734,8,138645,59,1,17-04-2025 00:00:00
48735,9,138648,55,True,17-06-2025 00:00:00
48736,9,138649,23,FALSE,18-12-2024 00:00:00
48737,3,138654,22,TRUE,08-08-2025 00:00:00
48738,8,138656,18,True,15-05-2024 00:00:00
48739,9,138660,54,FALSE,27-10-2024 00:00:00
48740,6,138667,51,TRUE,19-04-2025 00:00:00
48741,7,138670,41,false,04-06-2025 00:00:00
48742,6,138672,51,TRUE,27-11-2024 00:00:00
48743,4,138674,19,TRUE,12-08-2024 00:00:00
48744,10,138680,56,1,15-03-2025 00:00:00
48745,2,138681,23,1,23-05-2025 00:00:00
48746,2,138683,23,True,12-01-2026 00:00:00
48747,4,138695,21,FALSE,16-12-2024 00:00:00
48748,7,138699,28,True,13-03-2026 00:00:00
48749,6,138700,47,false,04-12-2025 00:00:00
48750,9,138703,9,,29-04-2026 00:00:00
48751,6,138716,59,TRUE,04-06-2025 00:00:00
48752,2,138717,10,false,11-01-2025 00:00:00
48753,9,138724,21,0,26-12-2025 00:00:00
48754,4,138726,37,,05-02-2025 00:00:00
48755,3,138728,52,FALSE,12-04-2024 00:00:00
48756,2,138729,49,FALSE,23-01-2024 00:00:00
48757,8,138736,20,TRUE,21-09-2024 00:00:00
48758,2,138746,30,false,29-04-2025 00:00:00
48759,8,138747,42,1,28-04-2024 00:00:00
48760,3,138755,60,True,04-02-2025 00:00:00
48761,9,138756,25,FALSE,11-01-2025 00:00:00
48762,4,138757,28,True,18-07-2025 00:00:00
48763,10,138758,45,True,30-01-2026 00:00:00
48764,3,138762,9,0,09-04-2025 00:00:00
48765,4,138767,2,0,28-01-2025 00:00:00
48766,7,138769,,FALSE,06-04-2026 00:00:00
48767,1,138772,12,0,10-11-2025 00:00:00
48768,9,138774,33,TRUE,28-01-2025 00:00:00
48769,2,138776,55,FALSE,15-10-2025 00:00:00
48770,3,138780,6,FALSE,05-02-2025 00:00:00
48771,6,138781,,1,04-03-2024 00:00:00
48772,8,138785,57,,17-01-2025 00:00:00
48773,6,138789,55,,05-01-2024 00:00:00
48774,2,138790,56,0,24-01-2025 00:00:00
48775,3,138792,16,0,17-07-2025 00:00:00
48776,6,138793,24,0,03-12-2025 00:00:00
48777,7,138796,19,1,15-10-2024 00:00:00
48778,5,138798,16,0,16-12-2025 00:00:00
48779,9,138799,39,TRUE,11-02-2024 00:00:00
48780,5,138800,46,1,11-07-2025 00:00:00
48781,4,138801,29,TRUE,22-11-2025 00:00:00
48782,4,138803,29,FALSE,15-02-2025 00:00:00
48783,1,138806,51,,12-08-2025 00:00:00
48784,5,138807,2,,04-10-2025 00:00:00
48785,7,138808,38,1,04-10-2025 00:00:00
48786,4,138809,27,1,14-06-2024 00:00:00
48787,6,138810,19,True,14-03-2025 00:00:00
48788,2,138811,31,false,02-02-2026 00:00:00
48789,1,138813,28,1,27-12-2024 00:00:00
48790,7,138814,34,FALSE,31-05-2025 00:00:00
48791,3,138816,11,FALSE,01-10-2025 00:00:00
48792,4,138818,24,True,14-11-2025 00:00:00
48793,2,138823,57,1,03-05-2025 00:00:00
48794,10,138824,,1,09-04-2025 00:00:00
48795,3,138825,27,FALSE,03-01-2026 00:00:00
48796,2,138827,50,,09-02-2026 00:00:00
48797,2,138832,10,1,11-03-2024 00:00:00
48798,9,138836,8,FALSE,11-10-2024 00:00:00
48799,9,138846,12,FALSE,05-03-2025 00:00:00
48800,8,138850,55,false,09-01-2024 00:00:00
48801,2,138858,1,0,11-05-2026 00:00:00
48802,2,138865,36,false,29-06-2024 00:00:00
48803,3,138866,17,FALSE,10-05-2024 00:00:00
48804,4,138867,26,FALSE,12-06-2025 00:00:00
48805,2,138870,59,0,09-11-2025 00:00:00
48806,7,138871,47,TRUE,05-05-2025 00:00:00
48807,9,138874,59,,28-04-2026 00:00:00
48808,4,138875,58,false,03-02-2024 00:00:00
48809,9,138877,41,TRUE,22-07-2024 00:00:00
48810,6,138878,4,True,13-02-2025 00:00:00
48811,9,138883,,0,04-06-2025 00:00:00
48812,3,138885,46,True,01-03-2026 00:00:00
48813,8,138886,57,0,14-09-2024 00:00:00
48814,10,138887,29,TRUE,21-02-2024 00:00:00
48815,1,138888,37,True,28-11-2024 00:00:00
48816,8,138890,53,0,24-12-2025 00:00:00
48817,8,138891,45,TRUE,26-09-2025 00:00:00
48818,9,138897,15,,18-03-2026 00:00:00
48819,1,138900,47,True,21-02-2025 00:00:00
48820,7,138901,54,FALSE,16-04-2025 00:00:00
48821,2,138904,13,FALSE,06-06-2025 00:00:00
48822,8,138905,11,TRUE,19-02-2025 00:00:00
48823,10,138906,33,1,23-08-2024 00:00:00
48824,10,138913,25,,05-06-2026 00:00:00
48825,1,138916,44,FALSE,31-01-2024 00:00:00
48826,6,138917,33,false,27-05-2024 00:00:00
48827,7,138918,23,FALSE,13-06-2024 00:00:00
48828,7,138920,53,,30-09-2024 00:00:00
48829,9,138923,23,,14-08-2024 00:00:00
48830,6,138924,7,0,30-09-2024 00:00:00
48831,10,138925,46,0,10-01-2025 00:00:00
48832,8,138930,28,1,07-02-2026 00:00:00
48833,10,138931,24,1,18-06-2026 00:00:00
48834,3,138937,33,1,14-02-2026 00:00:00
48835,3,138939,55,false,22-01-2026 00:00:00
48836,7,138940,56,false,08-01-2025 00:00:00
48837,8,138942,60,false,06-07-2025 00:00:00
48838,5,138945,34,True,16-08-2025 00:00:00
48839,8,138950,8,TRUE,15-01-2025 00:00:00
48840,5,138958,2,1,25-06-2025 00:00:00
48841,6,138963,39,True,15-06-2024 00:00:00
48842,1,138964,17,1,08-12-2024 00:00:00
48843,8,138965,17,True,16-06-2025 00:00:00
48844,8,138968,6,FALSE,02-10-2024 00:00:00
48845,1,138969,19,0,31-05-2025 00:00:00
48846,8,138973,,True,23-03-2024 00:00:00
48847,1,138974,31,1,09-04-2025 00:00:00
48848,8,138977,34,1,27-10-2025 00:00:00
48849,7,138979,9,TRUE,10-10-2024 00:00:00
48850,9,138986,,0,16-06-2025 00:00:00
48851,2,138990,28,0,27-12-2025 00:00:00
48852,2,138994,59,True,22-06-2025 00:00:00
48853,6,139000,10,TRUE,14-06-2024 00:00:00
48854,7,139001,36,TRUE,25-02-2026 00:00:00
48855,5,139005,6,false,20-02-2024 00:00:00
48856,1,139006,8,True,02-06-2024 00:00:00
48857,10,139008,44,0,22-09-2024 00:00:00
48858,7,139011,2,FALSE,15-06-2026 00:00:00
48859,7,139015,1,True,06-02-2025 00:00:00
48860,8,139017,54,FALSE,10-08-2024 00:00:00
48861,10,139018,14,0,18-03-2025 00:00:00
48862,7,139020,1,True,23-11-2024 00:00:00
48863,3,139022,33,,09-06-2026 00:00:00
48864,6,139029,45,0,16-12-2024 00:00:00
48865,3,139030,51,false,26-02-2026 00:00:00
48866,4,139031,46,false,04-05-2025 00:00:00
48867,2,139035,6,,07-07-2025 00:00:00
48868,3,139038,2,,23-11-2024 00:00:00
48869,4,139043,17,TRUE,25-09-2024 00:00:00
48870,1,139045,10,1,17-06-2024 00:00:00
48871,4,139046,41,FALSE,12-12-2025 00:00:00
48872,5,139049,33,0,25-05-2025 00:00:00
48873,1,139052,5,,27-06-2025 00:00:00
48874,10,139054,56,,27-01-2026 00:00:00
48875,4,139058,,false,01-04-2026 00:00:00
48876,4,139059,39,True,05-08-2025 00:00:00
48877,9,139060,1,FALSE,05-05-2025 00:00:00
48878,5,139061,5,TRUE,23-06-2025 00:00:00
48879,2,139062,46,false,31-07-2024 00:00:00
48880,2,139070,48,1,30-10-2024 00:00:00
48881,6,139071,,TRUE,12-06-2024 00:00:00
48882,9,139072,,0,01-02-2025 00:00:00
48883,8,139073,44,FALSE,28-10-2025 00:00:00
48884,1,139074,40,1,05-02-2024 00:00:00
48885,2,139075,23,0,11-03-2025 00:00:00
48886,8,139078,48,,19-05-2026 00:00:00
48887,7,139081,,false,10-10-2024 00:00:00
48888,7,139082,8,FALSE,05-08-2025 00:00:00
48889,4,139085,57,false,13-11-2024 00:00:00
48890,4,139086,55,false,16-05-2026 00:00:00
48891,6,139087,38,0,04-02-2026 00:00:00
48892,3,139092,19,0,28-03-2026 00:00:00
48893,4,139093,55,FALSE,18-01-2024 00:00:00
48894,9,139096,24,TRUE,16-05-2025 00:00:00
48895,10,139100,24,false,24-06-2025 00:00:00
48896,4,139101,8,0,27-04-2024 00:00:00
48897,3,139102,13,FALSE,16-01-2025 00:00:00
48898,4,139104,46,0,04-11-2024 00:00:00
48899,9,139107,39,TRUE,24-02-2024 00:00:00
48900,7,139108,57,1,09-08-2024 00:00:00
48901,3,139109,33,,26-12-2024 00:00:00
48902,8,139112,4,True,09-06-2026 00:00:00
48903,10,139121,43,True,29-04-2024 00:00:00
48904,9,139124,44,0,10-07-2025 00:00:00
48905,6,139125,35,1,18-02-2024 00:00:00
48906,6,139128,11,TRUE,06-08-2025 00:00:00
48907,10,139132,50,1,07-01-2026 00:00:00
48908,4,139134,58,FALSE,03-04-2025 00:00:00
48909,4,139142,16,FALSE,17-05-2026 00:00:00
48910,8,139143,5,FALSE,15-12-2024 00:00:00
48911,1,139144,28,True,18-03-2025 00:00:00
48912,7,139146,55,TRUE,31-07-2024 00:00:00
48913,1,139147,44,,07-03-2025 00:00:00
48914,7,139150,3,True,16-02-2025 00:00:00
48915,8,139153,13,True,11-05-2024 00:00:00
48916,2,139163,32,FALSE,03-12-2024 00:00:00
48917,10,139165,48,0,06-02-2024 00:00:00
48918,7,139166,48,True,14-01-2024 00:00:00
48919,9,139173,33,FALSE,11-08-2024 00:00:00
48920,2,139177,52,0,19-11-2024 00:00:00
48921,9,139179,,FALSE,22-12-2024 00:00:00
48922,4,139180,,,27-11-2025 00:00:00
48923,3,139182,22,,10-01-2026 00:00:00
48924,1,139184,33,1,07-06-2026 00:00:00
48925,2,139185,23,TRUE,01-07-2024 00:00:00
48926,3,139189,48,0,02-01-2026 00:00:00
48927,9,139190,34,false,21-01-2025 00:00:00
48928,10,139196,38,TRUE,18-01-2026 00:00:00
48929,6,139201,7,1,11-06-2026 00:00:00
48930,8,139203,37,0,25-03-2025 00:00:00
48931,1,139205,37,0,21-07-2025 00:00:00
48932,8,139209,41,TRUE,12-06-2024 00:00:00
48933,9,139210,45,,25-07-2024 00:00:00
48934,5,139212,5,1,08-04-2024 00:00:00
48935,3,139219,33,True,13-05-2026 00:00:00
48936,6,139220,10,True,03-01-2026 00:00:00
48937,7,139222,55,0,31-01-2025 00:00:00
48938,9,139227,53,1,18-06-2024 00:00:00
48939,9,139230,12,True,23-05-2024 00:00:00
48940,7,139231,12,True,26-01-2025 00:00:00
48941,10,139233,56,false,09-10-2025 00:00:00
48942,4,139235,,FALSE,02-01-2024 00:00:00
48943,2,139236,25,,06-03-2025 00:00:00
48944,1,139240,7,FALSE,20-07-2025 00:00:00
48945,4,139241,39,TRUE,23-05-2026 00:00:00
48946,7,139247,29,TRUE,15-06-2025 00:00:00
48947,6,139248,43,,13-01-2026 00:00:00
48948,1,139249,55,TRUE,08-03-2024 00:00:00
48949,10,139251,55,0,15-03-2026 00:00:00
48950,9,139252,56,,27-05-2025 00:00:00
48951,1,139253,15,0,07-02-2026 00:00:00
48952,7,139254,9,True,02-05-2024 00:00:00
48953,3,139255,52,false,04-03-2024 00:00:00
48954,3,139258,20,1,14-12-2024 00:00:00
48955,9,139261,,,15-03-2025 00:00:00
48956,8,139262,58,1,15-11-2024 00:00:00
48957,9,139263,5,TRUE,28-05-2024 00:00:00
48958,2,139268,57,,13-04-2026 00:00:00
48959,9,139270,41,FALSE,13-11-2025 00:00:00
48960,5,139272,60,false,21-07-2025 00:00:00
48961,1,139274,29,0,17-12-2024 00:00:00
48962,8,139275,52,,06-01-2024 00:00:00
48963,6,139277,14,false,07-12-2025 00:00:00
48964,4,139278,24,,14-09-2024 00:00:00
48965,9,139279,25,FALSE,20-01-2026 00:00:00
48966,1,139281,48,false,17-05-2025 00:00:00
48967,5,139283,10,0,02-02-2026 00:00:00
48968,10,139286,32,True,09-02-2026 00:00:00
48969,8,139287,41,True,12-02-2026 00:00:00
48970,3,139288,46,false,13-06-2024 00:00:00
48971,9,139289,4,1,28-11-2024 00:00:00
48972,6,139291,59,FALSE,07-07-2024 00:00:00
48973,9,139293,54,false,17-02-2026 00:00:00
48974,5,139295,9,false,15-11-2024 00:00:00
48975,10,139298,29,True,11-01-2025 00:00:00
48976,2,139300,34,1,08-07-2024 00:00:00
48977,3,139302,50,TRUE,18-07-2025 00:00:00
48978,10,139305,8,FALSE,28-03-2026 00:00:00
48979,2,139307,58,TRUE,09-04-2026 00:00:00
48980,8,139308,15,,15-07-2024 00:00:00
48981,5,139309,40,TRUE,28-04-2024 00:00:00
48982,7,139313,37,0,27-03-2026 00:00:00
48983,8,139316,24,FALSE,25-12-2025 00:00:00
48984,4,139317,4,FALSE,23-01-2025 00:00:00
48985,6,139323,34,1,13-03-2024 00:00:00
48986,8,139325,35,FALSE,07-05-2024 00:00:00
48987,4,139331,22,TRUE,18-04-2025 00:00:00
48988,2,139334,36,1,03-01-2024 00:00:00
48989,6,139335,5,false,26-11-2024 00:00:00
48990,5,139344,31,True,22-05-2025 00:00:00
48991,7,139346,37,TRUE,12-12-2024 00:00:00
48992,8,139349,48,false,12-01-2024 00:00:00
48993,3,139350,56,false,20-07-2025 00:00:00
48994,6,139351,13,false,07-07-2024 00:00:00
48995,4,139356,10,false,25-08-2024 00:00:00
48996,2,139357,23,1,09-10-2024 00:00:00
48997,6,139358,41,TRUE,15-10-2025 00:00:00
48998,1,139359,18,0,13-01-2026 00:00:00
48999,4,139363,21,1,02-05-2026 00:00:00
49000,5,139367,16,FALSE,20-06-2025 00:00:00
49001,8,139368,40,TRUE,01-12-2024 00:00:00
49002,7,139369,15,false,20-02-2025 00:00:00
49003,5,139372,14,True,11-01-2025 00:00:00
49004,9,139373,8,1,13-02-2026 00:00:00
49005,10,139374,58,,06-08-2025 00:00:00
49006,8,139378,47,True,09-05-2026 00:00:00
49007,7,139380,32,1,03-05-2026 00:00:00
49008,6,139381,56,,01-10-2024 00:00:00
49009,9,139389,49,True,01-11-2025 00:00:00
49010,8,139393,36,,11-11-2024 00:00:00
49011,3,139395,47,0,23-02-2025 00:00:00
49012,6,139396,2,True,31-03-2026 00:00:00
49013,9,139398,11,True,19-12-2024 00:00:00
49014,6,139399,36,TRUE,30-07-2024 00:00:00
49015,10,139402,3,false,06-11-2025 00:00:00
49016,5,139403,5,TRUE,11-01-2024 00:00:00
49017,4,139404,40,false,21-01-2026 00:00:00
49018,8,139407,13,True,13-10-2025 00:00:00
49019,9,139409,24,True,13-02-2025 00:00:00
49020,1,139414,30,TRUE,18-09-2024 00:00:00
49021,8,139419,45,True,03-01-2024 00:00:00
49022,6,139420,46,,13-03-2026 00:00:00
49023,4,139421,49,True,17-06-2026 00:00:00
49024,9,139424,48,false,20-08-2025 00:00:00
49025,10,139426,26,TRUE,24-03-2024 00:00:00
49026,5,139428,,True,17-06-2026 00:00:00
49027,1,139434,33,FALSE,11-10-2025 00:00:00
49028,1,139436,59,false,21-09-2024 00:00:00
49029,4,139442,19,True,08-12-2024 00:00:00
49030,5,139443,59,false,15-04-2026 00:00:00
49031,1,139444,7,True,03-05-2026 00:00:00
49032,2,139445,30,TRUE,01-06-2025 00:00:00
49033,5,139446,31,True,26-06-2024 00:00:00
49034,10,139447,5,false,03-08-2025 00:00:00
49035,6,139452,55,True,05-03-2025 00:00:00
49036,4,139453,26,0,10-09-2024 00:00:00
49037,10,139454,56,false,03-06-2024 00:00:00
49038,10,139455,26,True,30-12-2025 00:00:00
49039,3,139458,44,TRUE,03-06-2024 00:00:00
49040,6,139459,2,TRUE,09-05-2025 00:00:00
49041,10,139463,2,True,31-05-2024 00:00:00
49042,2,139464,38,,12-02-2025 00:00:00
49043,4,139468,33,1,05-04-2025 00:00:00
49044,2,139470,15,True,23-03-2026 00:00:00
49045,5,139471,24,TRUE,08-01-2024 00:00:00
49046,1,139473,35,,20-12-2024 00:00:00
49047,6,139475,35,0,19-02-2026 00:00:00
49048,1,139476,12,false,30-08-2025 00:00:00
49049,1,139477,18,FALSE,09-05-2024 00:00:00
49050,10,139481,22,false,04-06-2026 00:00:00
49051,6,139484,37,TRUE,29-05-2024 00:00:00
49052,6,139485,56,false,01-12-2024 00:00:00
49053,2,139488,,FALSE,25-06-2024 00:00:00
49054,9,139492,59,,12-06-2026 00:00:00
49055,2,139495,34,FALSE,29-10-2024 00:00:00
49056,1,139496,7,false,03-11-2025 00:00:00
49057,7,139497,41,1,23-06-2025 00:00:00
49058,2,139498,45,TRUE,05-04-2025 00:00:00
49059,7,139499,4,0,16-04-2024 00:00:00
49060,3,139503,35,,14-06-2025 00:00:00
49061,6,139504,15,false,22-09-2025 00:00:00
49062,2,139505,48,FALSE,24-08-2024 00:00:00
49063,2,139508,45,0,20-04-2025 00:00:00
49064,6,139509,57,1,08-10-2024 00:00:00
49065,10,139513,28,True,04-10-2025 00:00:00
49066,2,139514,14,false,08-06-2026 00:00:00
49067,9,139519,9,TRUE,27-09-2024 00:00:00
49068,8,139524,53,0,14-03-2026 00:00:00
49069,10,139534,9,,05-04-2024 00:00:00
49070,9,139536,50,TRUE,01-10-2024 00:00:00
49071,3,139537,,1,13-10-2025 00:00:00
49072,9,139540,36,True,17-08-2024 00:00:00
49073,2,139544,44,True,14-04-2026 00:00:00
49074,4,139546,46,TRUE,16-03-2026 00:00:00
49075,7,139549,53,false,02-10-2024 00:00:00
49076,5,139550,20,True,30-11-2025 00:00:00
49077,8,139555,58,True,31-05-2026 00:00:00
49078,9,139557,30,,01-12-2024 00:00:00
49079,1,139559,42,0,17-02-2026 00:00:00
49080,4,139566,55,0,25-07-2025 00:00:00
49081,1,139569,52,0,04-10-2025 00:00:00
49082,7,139572,18,TRUE,26-05-2024 00:00:00
49083,6,139579,39,TRUE,20-03-2026 00:00:00
49084,4,139580,34,,30-04-2024 00:00:00
49085,7,139582,25,0,17-03-2024 00:00:00
49086,6,139588,1,True,29-11-2024 00:00:00
49087,10,139589,53,TRUE,18-04-2026 00:00:00
49088,9,139592,53,FALSE,15-08-2025 00:00:00
49089,5,139593,41,0,05-08-2024 00:00:00
49090,7,139594,42,True,13-04-2026 00:00:00
49091,10,139598,48,FALSE,22-02-2026 00:00:00
49092,4,139600,39,TRUE,11-05-2025 00:00:00
49093,8,139601,3,FALSE,20-05-2026 00:00:00
49094,8,139602,6,0,28-08-2025 00:00:00
49095,2,139603,14,True,17-02-2026 00:00:00
49096,9,139604,49,FALSE,27-10-2025 00:00:00
49097,5,139607,1,false,20-12-2024 00:00:00
49098,4,139613,9,FALSE,06-04-2025 00:00:00
49099,3,139620,24,TRUE,29-10-2025 00:00:00
49100,6,139621,37,0,19-09-2024 00:00:00
49101,6,139622,46,0,10-08-2024 00:00:00
49102,4,139623,7,0,08-05-2024 00:00:00
49103,2,139628,22,false,05-06-2026 00:00:00
49104,10,139629,30,1,19-08-2024 00:00:00
49105,9,139633,44,,14-06-2024 00:00:00
49106,5,139634,58,FALSE,02-01-2024 00:00:00
49107,7,139636,39,0,28-03-2024 00:00:00
49108,8,139640,33,FALSE,16-03-2025 00:00:00
49109,7,139649,30,false,04-03-2025 00:00:00
49110,1,139650,16,TRUE,06-02-2024 00:00:00
49111,9,139653,53,TRUE,12-03-2026 00:00:00
49112,2,139656,16,True,13-06-2025 00:00:00
49113,5,139658,30,,17-09-2024 00:00:00
49114,5,139662,1,0,19-08-2024 00:00:00
49115,3,139666,24,1,07-04-2024 00:00:00
49116,9,139668,16,FALSE,20-09-2024 00:00:00
49117,9,139670,55,1,29-12-2024 00:00:00
49118,4,139671,45,0,10-07-2024 00:00:00
49119,10,139672,19,TRUE,21-01-2025 00:00:00
49120,9,139673,55,false,09-03-2025 00:00:00
49121,4,139676,55,1,28-03-2025 00:00:00
49122,9,139680,43,,03-06-2026 00:00:00
49123,4,139683,14,True,01-02-2025 00:00:00
49124,7,139685,27,TRUE,03-06-2024 00:00:00
49125,6,139693,56,1,11-06-2026 00:00:00
49126,6,139695,40,True,16-08-2024 00:00:00
49127,5,139698,27,True,28-01-2025 00:00:00
49128,5,139699,23,True,31-10-2024 00:00:00
49129,6,139705,55,True,16-06-2025 00:00:00
49130,1,139708,29,TRUE,22-11-2024 00:00:00
49131,2,139709,49,TRUE,14-05-2024 00:00:00
49132,10,139712,39,,02-04-2024 00:00:00
49133,9,139714,10,0,10-03-2024 00:00:00
49134,4,139716,27,True,27-11-2025 00:00:00
49135,4,139722,47,True,24-02-2024 00:00:00
49136,8,139729,59,false,05-10-2024 00:00:00
49137,1,139730,,True,24-03-2024 00:00:00
49138,10,139736,44,,24-05-2024 00:00:00
49139,1,139740,6,,25-02-2025 00:00:00
49140,1,139741,53,,01-09-2024 00:00:00
49141,8,139742,17,TRUE,03-02-2026 00:00:00
49142,7,139746,31,0,18-10-2025 00:00:00
49143,3,139760,,TRUE,17-11-2024 00:00:00
49144,8,139762,59,1,02-06-2024 00:00:00
49145,6,139766,16,0,04-03-2025 00:00:00
49146,2,139770,56,True,26-05-2024 00:00:00
49147,4,139772,44,FALSE,11-10-2025 00:00:00
49148,4,139775,38,,27-09-2025 00:00:00
49149,4,139776,25,,30-08-2025 00:00:00
49150,5,139779,39,false,10-02-2026 00:00:00
49151,2,139782,47,1,11-07-2024 00:00:00
49152,10,139788,56,1,09-02-2024 00:00:00
49153,2,139790,49,false,31-01-2025 00:00:00
49154,4,139793,28,0,03-02-2026 00:00:00
49155,5,139795,40,TRUE,01-05-2024 00:00:00
49156,8,139800,50,True,11-02-2026 00:00:00
49157,4,139801,16,1,24-03-2026 00:00:00
49158,9,139805,50,TRUE,24-01-2026 00:00:00
49159,8,139807,60,FALSE,02-08-2025 00:00:00
49160,3,139812,2,TRUE,19-12-2024 00:00:00
49161,4,139813,30,false,29-05-2024 00:00:00
49162,9,139815,39,TRUE,11-01-2025 00:00:00
49163,2,139819,25,1,08-02-2025 00:00:00
49164,5,139820,17,FALSE,06-04-2024 00:00:00
49165,2,139821,5,FALSE,20-06-2024 00:00:00
49166,8,139824,35,,24-08-2025 00:00:00
49167,4,139826,30,True,10-11-2024 00:00:00
49168,4,139829,1,True,11-03-2024 00:00:00
49169,3,139831,49,True,04-12-2025 00:00:00
49170,5,139835,51,True,16-07-2025 00:00:00
49171,6,139838,22,0,08-05-2024 00:00:00
49172,5,139839,34,false,23-10-2024 00:00:00
49173,6,139841,35,True,25-09-2025 00:00:00
49174,9,139844,56,TRUE,05-03-2026 00:00:00
49175,3,139847,24,True,14-11-2025 00:00:00
49176,1,139848,9,FALSE,25-02-2025 00:00:00
49177,5,139849,49,,26-11-2025 00:00:00
49178,6,139851,,,06-05-2026 00:00:00
49179,9,139852,21,,16-10-2025 00:00:00
49180,2,139859,52,,23-10-2025 00:00:00
49181,6,139860,29,TRUE,09-01-2026 00:00:00
49182,10,139866,36,True,18-03-2026 00:00:00
49183,7,139875,42,,19-02-2024 00:00:00
49184,2,139878,24,TRUE,08-10-2024 00:00:00
49185,5,139880,34,0,18-10-2024 00:00:00
49186,9,139881,14,false,05-02-2026 00:00:00
49187,2,139884,,True,25-03-2026 00:00:00
49188,7,139885,58,,29-11-2025 00:00:00
49189,10,139887,18,TRUE,08-06-2024 00:00:00
49190,9,139891,24,1,04-05-2024 00:00:00
49191,8,139892,27,True,03-05-2025 00:00:00
49192,2,139895,1,,30-01-2025 00:00:00
49193,9,139901,47,True,03-08-2025 00:00:00
49194,7,139903,10,0,15-04-2026 00:00:00
49195,3,139908,36,0,15-03-2026 00:00:00
49196,10,139909,,FALSE,27-05-2025 00:00:00
49197,9,139910,50,false,19-07-2024 00:00:00
49198,6,139917,1,0,08-03-2026 00:00:00
49199,5,139921,4,1,18-03-2025 00:00:00
49200,7,139923,32,FALSE,05-06-2024 00:00:00
49201,5,139924,57,0,14-05-2025 00:00:00
49202,8,139925,7,,30-04-2024 00:00:00
49203,2,139930,59,TRUE,20-10-2024 00:00:00
49204,4,139935,31,FALSE,05-10-2025 00:00:00
49205,4,139942,16,0,29-11-2025 00:00:00
49206,8,139944,12,TRUE,22-06-2024 00:00:00
49207,1,139947,50,FALSE,24-12-2025 00:00:00
49208,3,139948,,1,23-01-2024 00:00:00
49209,4,139955,28,false,05-07-2024 00:00:00
49210,8,139956,13,,05-03-2025 00:00:00
49211,6,139959,49,,10-08-2024 00:00:00
49212,8,139965,14,0,04-10-2025 00:00:00
49213,9,139972,59,True,29-10-2024 00:00:00
49214,1,139973,18,false,14-06-2026 00:00:00
49215,9,139977,28,0,12-03-2024 00:00:00
49216,4,139978,6,1,13-05-2024 00:00:00
49217,8,139982,18,True,15-05-2024 00:00:00
49218,9,139983,23,1,20-07-2024 00:00:00
49219,9,139986,32,0,06-03-2025 00:00:00
49220,6,139987,35,1,12-09-2025 00:00:00
49221,10,139992,,,24-05-2024 00:00:00
49222,9,139997,29,FALSE,05-05-2024 00:00:00
49223,5,140003,21,0,10-04-2025 00:00:00
49224,5,140010,,false,23-10-2025 00:00:00
49225,10,140012,44,1,12-07-2025 00:00:00
49226,10,140013,4,True,04-02-2026 00:00:00
49227,2,140014,8,false,21-08-2024 00:00:00
49228,2,140017,3,TRUE,26-07-2025 00:00:00
49229,1,140018,43,false,11-01-2026 00:00:00
49230,10,140020,36,TRUE,21-02-2026 00:00:00
49231,1,140024,,True,20-09-2024 00:00:00
49232,2,140025,43,1,19-08-2025 00:00:00
49233,3,140026,6,1,09-01-2024 00:00:00
49234,10,140028,17,false,24-03-2024 00:00:00
49235,6,140035,7,1,19-01-2025 00:00:00
49236,4,140038,26,FALSE,11-08-2025 00:00:00
49237,4,140039,24,FALSE,25-04-2025 00:00:00
49238,6,140042,35,True,04-07-2025 00:00:00
49239,4,140044,21,True,26-12-2024 00:00:00
49240,7,140047,28,false,29-06-2024 00:00:00
49241,7,140050,48,TRUE,14-02-2026 00:00:00
49242,4,140061,13,0,16-07-2024 00:00:00
49243,5,140064,27,0,17-12-2025 00:00:00
49244,1,140072,15,1,18-06-2025 00:00:00
49245,5,140076,25,FALSE,08-06-2026 00:00:00
